_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
676ee56977c2ee147875e5ec,726671,0,14/00182/FOOD,Sindhu Mahal,Restaurant/Cafe/Canteen,1,274 Barking Road,East Ham,London,,E6 3BA,,4,fhrs_4_en-gb,2022-05-24T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0527, 'latitude': 51.532509}",,4650.056629477183,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/726671'}]"
676ee56977c2ee147875e5fe,765300,0,15/00109/FOOD,Best Turkish Kebab,Takeaway/sandwich shop,7844,302 Barking Road,East Ham,London,,E6 3BA,,4,fhrs_4_en-gb,2020-02-01T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0527, 'latitude': 51.532509}",,4650.056629477183,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/765300'}]"
676ee56977c2ee147875e60d,1455090,0,22/00090/FOOD,McDonalds - East Ham,Restaurant/Cafe/Canteen,1,28 - 32 High Street North,East Ham,London,,E6 2HJ,,5,fhrs_5_en-gb,2022-03-20T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0538472, 'latitude': 51.534045}",,4650.071114995646,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1455090'}]"
676ee56977c2ee147875e611,1495473,0,22/00750/FOOD,Lalas Grill & Restaurant,Restaurant/Cafe/Canteen,1,345 Barking Road,East Ham,London,,E6 1LA,,5,fhrs_5_en-gb,2022-05-07T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.052724, 'latitude': 51.53303}",,4650.074846533256,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1495473'}]"
676ee56977c2ee147875e612,737501,0,15/00037/FOOD,Village Chicken,Takeaway/sandwich shop,7844,343 Barking Road,East Ham,London,,E6 1LA,,4,fhrs_4_en-gb,2020-02-28T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052724, 'latitude': 51.53303}",,4650.074846533256,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/737501'}]"
676ee56977c2ee147875e613,1061936,0,18/00273/FOOD,New Lucky Star Chinese Takeaway,Takeaway/sandwich shop,7844,337 Barking Road,East Ham,London,,E6 1LA,,4,fhrs_4_en-gb,2019-12-03T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052724, 'latitude': 51.53303}",,4650.074846533256,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1061936'}]"
676ee56977c2ee147875e614,1089072,0,18/00516/FOOD,Denmark Arms,Pub/bar/nightclub,7843,381 Barking Road,East Ham,London,,E6 1LA,,5,fhrs_5_en-gb,2019-02-14T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.052723, 'latitude': 51.53303}",,4650.074882971007,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1089072'}]"
676ee56977c2ee147875e615,1217978,0,20/00009/FOOD,Reggae Reggae Pot,Takeaway/sandwich shop,7844,333 Barking Road,East Ham,London,,E6 1LA,,5,fhrs_5_en-gb,2020-03-16T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052724, 'latitude': 51.53303}",,4650.074846533256,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1217978'}]"
676ee56977c2ee147875e616,1400010,0,21/00491/FOOD,Big Eat German Doner Ltd,Takeaway/sandwich shop,7844,359 Barking Road,East Ham,London,,E6 1LA,,5,fhrs_5_en-gb,2021-10-27T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052723, 'latitude': 51.53303}",,4650.074882971007,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1400010'}]"
676ee56977c2ee147875e61b,960227,0,17/00083/COMM,Tollgate News,Retailers - other,4613,7 Tollgate Road,West Beckton,London,,E16 3LB,,4,fhrs_4_en-gb,2019-11-26T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.036511, 'latitude': 51.517062}",,4650.080815489878,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/960227'}]"
676ee56977c2ee147875e623,640974,0,69050/0052/0/000,Fresh Meat Market,Retailers - other,4613,52 High Street North,East Ham,London,,E6 2HJ,,5,fhrs_5_en-gb,2022-03-30T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.053672, 'latitude': 51.534237}",,4650.084534588994,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640974'}]"
676ee56977c2ee147875e624,845313,0,14/00067/COMM,Costa Coffee,Restaurant/Cafe/Canteen,1,50 High Street North,East Ham,London,,E6 2HJ,,4,fhrs_4_en-gb,2021-12-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053672, 'latitude': 51.534236}",,4650.084497943474,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/845313'}]"
676ee56977c2ee147875e625,1156160,0,19/00685/FOOD,Iceland Foods Ltd,Retailers - supermarkets/hypermarkets,7840,66 High Street North,East Ham,London,,E6 2HJ,,5,fhrs_5_en-gb,2019-09-02T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.053672, 'latitude': 51.534236}",,4650.084497943474,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1156160'}]"
676ee56977c2ee147875e626,1098861,0,18/00796/COMM,Khans Halal Meat,Retailers - other,4613,44 High Street North,East Ham,London,,E6 2HJ,,4,fhrs_4_en-gb,2022-01-05T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.053672, 'latitude': 51.534237}",,4650.084534588994,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1098861'}]"
676ee56977c2ee147875e627,640578,0,12/00245/FOOD,Costsaver,Retailers - other,4613,2 - 4 High Street North,East Ham,London,,E6 2HJ,,5,fhrs_5_en-gb,2019-11-27T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053672, 'latitude': 51.534236}",,4650.084497943474,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640578'}]"
676ee56977c2ee147875e62d,1362998,0,21/00064/FOOD,St Joachims RC Primary School,School/college/university,7845,Shipman Road,Canning Town,London,,E16 3DT,,5,fhrs_5_en-gb,2021-04-27T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0308550000190735, 'latitude': 51.5117721557617}",,4650.093334459746,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1362998'}]"
676ee56977c2ee147875e62f,1414866,0,21/00664/FOOD,Puff Patisserie - Unit 6,Restaurant/Cafe/Canteen,1,284 Barking Road,East Ham,London,,E6 3BA,,5,fhrs_5_en-gb,2022-02-08T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0515821, 'latitude': 51.532412}",,4650.093809664204,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1414866'}]"
676ee56977c2ee147875e635,1313803,0,20/00715/FOOD,Zabu Kitchen,Other catering premises,7841,78A Caledon Road,East Ham,London,,E6 2HB,,5,fhrs_5_en-gb,2021-05-14T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0562071, 'latitude': 51.5368184}",,4650.086770301026,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1313803'}]"
676ee56977c2ee147875e652,1516670,0,22/00884/FOOD,Mr Bubble Tea,Restaurant/Cafe/Canteen,1,21 High Street North,East Ham,London,,E6 1HS,,4,fhrs_4_en-gb,2022-07-13T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0532445, 'latitude': 51.5341905}",,4650.0984071291805,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1516670'}]"
676ee56977c2ee147875e653,1217979,0,20/00010/FOOD,Zahida Sweets Stop,Retailers - other,4613,278 Barking Road,East Ham,London,,E6 3BA,,4,fhrs_4_en-gb,2020-02-24T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.0513492, 'latitude': 51.5323621}",,4650.100467790471,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1217979'}]"
676ee56977c2ee147875e654,1096009,0,18/00125/FOOD,La Adinuta,Retailers - other,4613,23 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2018-12-04T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0532199, 'latitude': 51.5342297}",,4650.100739953734,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1096009'}]"
676ee56977c2ee147875e656,864137,0,76610/0002/A/000,Viaro Ltd,Retailers - other,4613,2A St Johns Road,East Ham,London,,E6 1NN,,5,fhrs_5_en-gb,2018-10-26T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.052668, 'latitude': 51.533732}",,4650.1026113218495,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/864137'}]"
676ee56977c2ee147875e65e,771886,0,13/01240/COMM,Fruit And Veg Shop,Retailers - other,4613,33 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2016-09-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053157, 'latitude': 51.534335}",,4650.106890530511,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/771886'}]"
676ee56977c2ee147875e660,746056,0,14/00221/FOOD,D&D Cakes & Pastry,Retailers - other,4613,41 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2019-01-08T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.053157, 'latitude': 51.534335}",,4650.106890530511,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/746056'}]"
676ee56977c2ee147875e661,640971,0,69050/0003/0/000,Pound Value Ltd,Retailers - other,4613,3 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2018-02-07T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.053157, 'latitude': 51.534336}",,4650.106927175583,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640971'}]"
676ee56977c2ee147875e662,807214,0,69050/0007/0/000,Munro Pharmarcy,Retailers - other,4613,5 - 7 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2018-10-25T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053157, 'latitude': 51.534335}",,4650.106890530511,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/807214'}]"
676ee56977c2ee147875e664,640972,0,69050/0025/0/000,Seahorse Fish Restaurant,Takeaway/sandwich shop,7844,25 High Street North,East Ham,London,,E6 1HS,,5,fhrs_5_en-gb,2020-02-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.053157, 'latitude': 51.534336}",,4650.106927175583,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640972'}]"
676ee56977c2ee147875e66b,641059,0,74180/0359/0/000,Eastenders Kebab,Takeaway/sandwich shop,7844,359 Prince Regent Lane,West Beckton,London,,E16 3JP,,4,fhrs_4_en-gb,2022-03-21T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.03201, 'latitude': 51.513427}",,4650.111812625056,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/641059'}]"
676ee56977c2ee147875e66c,1006762,0,17/00554/FOOD,VIN Food And Wine,Retailers - other,4613,389 Prince Regent Lane,West Beckton,London,,E16 3JP,,5,fhrs_5_en-gb,2017-08-15T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0320109985768795, 'latitude': 51.513427734375}",,4650.111803104188,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1006762'}]"
676ee56977c2ee147875e671,1018838,0,17/00650/FOOD,Altmore Arms,Retailers - other,4613,185 Altmore Avenue,East Ham,London,,E6 2BT,,5,fhrs_5_en-gb,2018-01-12T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.05736, 'latitude': 51.53865}",,4650.111895662361,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1018838'}]"
676ee56977c2ee147875e676,1099842,0,19/00071/FOOD,Newscorner,Retailers - other,4613,60 Haldane Road,East Ham,London,,E6 3JJ,,4,fhrs_4_en-gb,2019-02-05T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.044724, 'latitude': 51.526335}",,4650.121085966184,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1099842'}]"
676ee56977c2ee147875e67c,640630,0,12/00559/FOOD,Prince Regent Hotel,Hotel/bed & breakfast/guest house,7842,361 - 363 Prince Regent Lane,West Beckton,London,,E16 3JP,,4,fhrs_4_en-gb,2020-02-01T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 10}",FHRS,"{'longitude': 0.032011, 'latitude': 51.513427}",,4650.111776161261,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/640630'}]"
676ee56977c2ee147875e67d,893736,0,16/00362/FOOD,Le Royal Fried Chicken,Takeaway/sandwich shop,7844,387 Prince Regent Lane,West Beckton,London,,E16 3JP,,5,fhrs_5_en-gb,2020-03-01T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.03201, 'latitude': 51.513427}",,4650.111812625056,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/893736'}]"
676ee56977c2ee147875e693,1136931,0,19/00387/FOOD,Dilka Express,Retailers - other,4613,117 Burges Road,East Ham,London,,E6 2BL,,5,fhrs_5_en-gb,2019-06-11T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0576197, 'latitude': 51.5393656}",,4650.128662037943,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1136931'}]"
676ee56977c2ee147875e694,776181,0,72100/0002/2/001,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,2 - 10 Myrtle Road,East Ham,London,,E6 1HU,,5,fhrs_5_en-gb,2018-08-10T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.052629, 'latitude': 51.534452}",,4650.130416399311,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/776181'}]"
676ee56977c2ee147875e69b,830622,0,09/00069/FOOD,Poundland Ltd,Retailers - other,4613,72 - 76 High Street North,East Ham,London,,E6 2HJ,,5,fhrs_5_en-gb,2019-05-22T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0535921, 'latitude': 51.5354254}",,4650.130995551091,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/830622'}]"
676ee56977c2ee147875e6ae,641058,0,74180/0282/0/000,Loucas Fish Bar,Takeaway/sandwich shop,7844,282 Prince Regent Lane,West Beckton,London,,E16 3JH,,5,fhrs_5_en-gb,2019-11-21T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.031356, 'latitude': 51.5136}",,4650.1419947657505,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/641058'}]"
676ee56977c2ee147875e6b7,641037,0,73891/0001/0/000,Tesco,Retailers - supermarkets/hypermarkets,7840,1 Pilgrims Way,East Ham,London,,E6 1HW,,5,fhrs_5_en-gb,2017-04-25T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0526033, 'latitude': 51.5349211}",,4650.148542834226,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/641037'}]"
676ee56977c2ee147875e6bb,1132110,0,19/00263/FOOD,Wiltons Off Licence,Retailers - other,4613,4 Henniker Gardens,East Ham,London,,E6 3JG,,4,fhrs_4_en-gb,2019-05-06T00:00:00,525,Newham,https://www.newham.gov.uk,food@newham.gov.uk,"{'Hygiene': 0, 'Structural': 10, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.04433, 'latitude': 51.526881}",,4650.155448248428,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1132110'}]"
